Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
9	616	0	0	0.0	1.0	0.0	68.44444444444444	16	2043	1	147	1.0	1.7777777777777777	147.0	227.0	dns
9	616	0	0	0.0	1.0	0.0	68.44444444444444	17	2272	1	229	1.0	1.7	229.0	227.2	dns
9	616	0	0	0.0	0.9	0.0	61.6	17	2272	1	229	1.0	1.7	229.0	227.2	dns
9	616	0	0	0.0	0.9	0.0	61.6	17	2272	0	0	0.0	1.5454545454545454	0.0	206.54545454545453	dns
9	616	0	0	0.0	0.8181818181818182	0.0	56.0	17	2272	0	0	0.0	1.5454545454545454	0.0	206.54545454545453	dns
9	616	0	0	0.0	0.8181818181818182	0.0	56.0	18	2343	1	71	1.0	1.5	71.0	195.25	dns
10	682	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	18	2343	1	71	1.0	1.5	71.0	195.25	dns
10	682	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	29	3367	11	1024	11.0	2.230769230769231	1024.0	259.0	dns
19	1298	9	616	9.0	1.4615384615384615	616.0	99.84615384615384	29	3367	11	1024	11.0	2.230769230769231	1024.0	259.0	dns
19	1298	9	616	9.0	1.4615384615384615	616.0	99.84615384615384	29	3367	0	0	0.0	2.0714285714285716	0.0	240.5	dns
19	1298	0	0	0.0	1.3571428571428572	0.0	92.71428571428571	29	3367	0	0	0.0	2.0714285714285716	0.0	240.5	dns
19	1298	0	0	0.0	1.3571428571428572	0.0	92.71428571428571	30	3657	1	290	1.0	2.0	290.0	243.8	dns
19	1298	0	0	0.0	1.2666666666666666	0.0	86.53333333333333	30	3657	1	290	1.0	2.0	290.0	243.8	dns
19	1298	0	0	0.0	1.2666666666666666	0.0	86.53333333333333	30	3657	0	0	0.0	1.875	0.0	228.5625	dns
19	1298	0	0	0.0	1.1875	0.0	81.125	30	3657	0	0	0.0	1.875	0.0	228.5625	dns
19	1298	0	0	0.0	1.1875	0.0	81.125	31	3939	1	282	1.0	1.8235294117647058	282.0	231.7058823529412	dns
19	1298	0	0	0.0	1.1176470588235294	0.0	76.3529411764706	31	3939	1	282	1.0	1.8235294117647058	282.0	231.7058823529412	dns
19	1298	0	0	0.0	1.1176470588235294	0.0	76.3529411764706	31	3939	0	0	0.0	1.7222222222222223	0.0	218.83333333333334	dns
19	1298	0	0	0.0	1.0555555555555556	0.0	72.11111111111111	31	3939	0	0	0.0	1.7222222222222223	0.0	218.83333333333334	dns
19	1298	0	0	0.0	1.0555555555555556	0.0	72.11111111111111	32	4173	1	234	1.0	1.6842105263157894	234.0	219.6315789473684	dns
19	1298	0	0	0.0	1.0	0.0	68.3157894736842	32	4173	1	234	1.0	1.6842105263157894	234.0	219.6315789473684	dns
19	1298	0	0	0.0	1.0	0.0	68.3157894736842	33	4360	1	187	1.0	1.65	187.0	218.0	dns
19	1298	0	0	0.0	0.95	0.0	64.9	33	4360	1	187	1.0	1.65	187.0	218.0	dns
19	1298	0	0	0.0	0.95	0.0	64.9	33	4360	0	0	0.0	1.5714285714285714	0.0	207.61904761904762	dns
19	1298	0	0	0.0	0.9047619047619048	0.0	61.80952380952381	33	4360	0	0	0.0	1.5714285714285714	0.0	207.61904761904762	dns
19	1298	0	0	0.0	0.9047619047619048	0.0	61.80952380952381	34	4678	1	318	1.0	1.5454545454545454	318.0	212.63636363636363	dns
19	1298	0	0	0.0	0.8636363636363636	0.0	59.0	34	4678	1	318	1.0	1.5454545454545454	318.0	212.63636363636363	dns
19	1298	0	0	0.0	0.8636363636363636	0.0	59.0	34	4678	0	0	0.0	1.4782608695652173	0.0	203.3913043478261	dns
19	1298	0	0	0.0	0.8260869565217391	0.0	56.43478260869565	34	4678	0	0	0.0	1.4782608695652173	0.0	203.3913043478261	dns
19	1298	0	0	0.0	0.8260869565217391	0.0	56.43478260869565	35	4749	1	71	1.0	1.4583333333333333	71.0	197.875	dns
20	1364	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	35	4749	1	71	1.0	1.4583333333333333	71.0	197.875	dns
20	1364	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	45	5580	10	831	10.0	1.8	831.0	223.2	dns
29	1980	9	616	9.0	1.16	616.0	79.2	45	5580	10	831	10.0	1.8	831.0	223.2	dns
29	1980	9	616	9.0	1.16	616.0	79.2	45	5580	0	0	0.0	1.7307692307692308	0.0	214.6153846153846	dns
29	1980	0	0	0.0	1.1153846153846154	0.0	76.15384615384616	45	5580	0	0	0.0	1.7307692307692308	0.0	214.6153846153846	dns
29	1980	0	0	0.0	1.1153846153846154	0.0	76.15384615384616	46	5927	1	347	1.0	1.7037037037037037	347.0	219.5185185185185	dns
29	1980	0	0	0.0	1.0740740740740742	0.0	73.33333333333333	46	5927	1	347	1.0	1.7037037037037037	347.0	219.5185185185185	dns
29	1980	0	0	0.0	1.0740740740740742	0.0	73.33333333333333	46	5927	0	0	0.0	1.6428571428571428	0.0	211.67857142857142	dns
29	1980	0	0	0.0	1.0357142857142858	0.0	70.71428571428571	46	5927	0	0	0.0	1.6428571428571428	0.0	211.67857142857142	dns
29	1980	0	0	0.0	1.0357142857142858	0.0	70.71428571428571	47	6113	1	186	1.0	1.6206896551724137	186.0	210.79310344827587	dns
29	1980	0	0	0.0	1.0	0.0	68.27586206896552	47	6113	1	186	1.0	1.6206896551724137	186.0	210.79310344827587	dns
29	1980	0	0	0.0	1.0	0.0	68.27586206896552	48	6379	1	266	1.0	1.6	266.0	212.63333333333333	dns
29	1980	0	0	0.0	0.9666666666666667	0.0	66.0	48	6379	1	266	1.0	1.6	266.0	212.63333333333333	dns
29	1980	0	0	0.0	0.9666666666666667	0.0	66.0	48	6379	0	0	0.0	1.5483870967741935	0.0	205.7741935483871	dns
29	1980	0	0	0.0	0.9354838709677419	0.0	63.87096774193548	48	6379	0	0	0.0	1.5483870967741935	0.0	205.7741935483871	dns
29	1980	0	0	0.0	0.9354838709677419	0.0	63.87096774193548	49	6598	1	219	1.0	1.53125	219.0	206.1875	dns
29	1980	0	0	0.0	0.90625	0.0	61.875	49	6598	1	219	1.0	1.53125	219.0	206.1875	dns
29	1980	0	0	0.0	0.90625	0.0	61.875	49	6598	0	0	0.0	1.4848484848484849	0.0	199.93939393939394	dns
29	1980	0	0	0.0	0.8787878787878788	0.0	60.0	49	6598	0	0	0.0	1.4848484848484849	0.0	199.93939393939394	dns
29	1980	0	0	0.0	0.8787878787878788	0.0	60.0	50	6872	1	274	1.0	1.4705882352941178	274.0	202.11764705882354	dns
29	1980	0	0	0.0	0.8529411764705882	0.0	58.23529411764706	50	6872	1	274	1.0	1.4705882352941178	274.0	202.11764705882354	dns
29	1980	0	0	0.0	0.8529411764705882	0.0	58.23529411764706	50	6872	0	0	0.0	1.4285714285714286	0.0	196.34285714285716	dns
29	1980	0	0	0.0	0.8285714285714286	0.0	56.57142857142857	50	6872	0	0	0.0	1.4285714285714286	0.0	196.34285714285716	dns
29	1980	0	0	0.0	0.8285714285714286	0.0	56.57142857142857	51	6943	1	71	1.0	1.4166666666666667	71.0	192.86111111111111	dns
30	2046	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	51	6943	1	71	1.0	1.4166666666666667	71.0	192.86111111111111	dns
30	2046	1	66	1.0	0.8333333333333334	66.0	56.833333333333336	61	7744	10	801	10.0	1.6486486486486487	801.0	209.2972972972973	dns
39	2662	9	616	9.0	1.054054054054054	616.0	71.94594594594595	61	7744	10	801	10.0	1.6486486486486487	801.0	209.2972972972973	dns
39	2662	9	616	9.0	1.054054054054054	616.0	71.94594594594595	61	7744	0	0	0.0	1.605263157894737	0.0	203.78947368421052	dns
39	2662	0	0	0.0	1.0263157894736843	0.0	70.05263157894737	61	7744	0	0	0.0	1.605263157894737	0.0	203.78947368421052	dns
39	2662	0	0	0.0	1.0263157894736843	0.0	70.05263157894737	62	7910	1	166	1.0	1.5897435897435896	166.0	202.82051282051282	dns
39	2662	0	0	0.0	1.0	0.0	68.25641025641026	62	7910	1	166	1.0	1.5897435897435896	166.0	202.82051282051282	dns
39	2662	0	0	0.0	1.0	0.0	68.25641025641026	63	8246	1	336	1.0	1.575	336.0	206.15	dns
39	2662	0	0	0.0	0.975	0.0	66.55	63	8246	1	336	1.0	1.575	336.0	206.15	dns
39	2662	0	0	0.0	0.975	0.0	66.55	63	8246	0	0	0.0	1.5365853658536586	0.0	201.1219512195122	dns
39	2662	0	0	0.0	0.9512195121951219	0.0	64.92682926829268	63	8246	0	0	0.0	1.5365853658536586	0.0	201.1219512195122	dns
39	2662	0	0	0.0	0.9512195121951219	0.0	64.92682926829268	64	8507	1	261	1.0	1.5238095238095237	261.0	202.54761904761904	dns
39	2662	0	0	0.0	0.9285714285714286	0.0	63.38095238095238	64	8507	1	261	1.0	1.5238095238095237	261.0	202.54761904761904	dns
39	2662	0	0	0.0	0.9285714285714286	0.0	63.38095238095238	64	8507	0	0	0.0	1.4883720930232558	0.0	197.8372093023256	dns
39	2662	0	0	0.0	0.9069767441860465	0.0	61.906976744186046	64	8507	0	0	0.0	1.4883720930232558	0.0	197.8372093023256	dns
39	2662	0	0	0.0	0.9069767441860465	0.0	61.906976744186046	65	8750	1	243	1.0	1.4772727272727273	243.0	198.86363636363637	dns
39	2662	0	0	0.0	0.8863636363636364	0.0	60.5	65	8750	1	243	1.0	1.4772727272727273	243.0	198.86363636363637	dns
39	2662	0	0	0.0	0.8863636363636364	0.0	60.5	65	8750	0	0	0.0	1.4444444444444444	0.0	194.44444444444446	dns
39	2662	0	0	0.0	0.8666666666666667	0.0	59.15555555555556	65	8750	0	0	0.0	1.4444444444444444	0.0	194.44444444444446	dns
39	2662	0	0	0.0	0.8666666666666667	0.0	59.15555555555556	66	9046	1	296	1.0	1.434782608695652	296.0	196.65217391304347	dns
39	2662	0	0	0.0	0.8478260869565217	0.0	57.869565217391305	66	9046	1	296	1.0	1.434782608695652	296.0	196.65217391304347	dns
39	2662	0	0	0.0	0.8478260869565217	0.0	57.869565217391305	67	9117	1	71	1.0	1.425531914893617	71.0	193.9787234042553	dns
39	2662	0	0	0.0	0.8297872340425532	0.0	56.638297872340424	67	9117	1	71	1.0	1.425531914893617	71.0	193.9787234042553	dns
39	2662	0	0	0.0	0.8297872340425532	0.0	56.638297872340424	71	9630	4	513	4.0	1.4791666666666667	513.0	200.625	dns
43	2939	4	277	4.0	0.8958333333333334	277.0	61.229166666666664	71	9630	4	513	4.0	1.4791666666666667	513.0	200.625	dns
43	2939	4	277	4.0	0.8958333333333334	277.0	61.229166666666664	77	10054	6	424	6.0	1.5714285714285714	424.0	205.18367346938774	dns
49	3344	6	405	6.0	1.0	405.0	68.24489795918367	77	10054	6	424	6.0	1.5714285714285714	424.0	205.18367346938774	dns
49	3344	6	405	6.0	1.0	405.0	68.24489795918367	78	10240	1	186	1.0	1.56	186.0	204.8	dns
49	3344	0	0	0.0	0.98	0.0	66.88	78	10240	1	186	1.0	1.56	186.0	204.8	dns
49	3344	0	0	0.0	0.98	0.0	66.88	78	10240	0	0	0.0	1.5294117647058822	0.0	200.7843137254902	dns
49	3344	0	0	0.0	0.9607843137254902	0.0	65.56862745098039	78	10240	0	0	0.0	1.5294117647058822	0.0	200.7843137254902	dns
49	3344	0	0	0.0	0.9607843137254902	0.0	65.56862745098039	79	10437	1	197	1.0	1.5192307692307692	197.0	200.71153846153845	dns
49	3344	0	0	0.0	0.9423076923076923	0.0	64.3076923076923	79	10437	1	197	1.0	1.5192307692307692	197.0	200.71153846153845	dns
49	3344	0	0	0.0	0.9423076923076923	0.0	64.3076923076923	79	10437	0	0	0.0	1.490566037735849	0.0	196.9245283018868	dns
49	3344	0	0	0.0	0.9245283018867925	0.0	63.094339622641506	79	10437	0	0	0.0	1.490566037735849	0.0	196.9245283018868	dns
49	3344	0	0	0.0	0.9245283018867925	0.0	63.094339622641506	80	10605	1	168	1.0	1.4814814814814814	168.0	196.38888888888889	dns
49	3344	0	0	0.0	0.9074074074074074	0.0	61.925925925925924	80	10605	1	168	1.0	1.4814814814814814	168.0	196.38888888888889	dns
49	3344	0	0	0.0	0.9074074074074074	0.0	61.925925925925924	80	10605	0	0	0.0	1.4545454545454546	0.0	192.8181818181818	dns
49	3344	0	0	0.0	0.8909090909090909	0.0	60.8	80	10605	0	0	0.0	1.4545454545454546	0.0	192.8181818181818	dns
49	3344	0	0	0.0	0.8909090909090909	0.0	60.8	81	10958	1	353	1.0	1.4464285714285714	353.0	195.67857142857142	dns
49	3344	0	0	0.0	0.875	0.0	59.714285714285715	81	10958	1	353	1.0	1.4464285714285714	353.0	195.67857142857142	dns
49	3344	0	0	0.0	0.875	0.0	59.714285714285715	82	11143	1	185	1.0	1.4385964912280702	185.0	195.49122807017545	dns
49	3344	0	0	0.0	0.8596491228070176	0.0	58.666666666666664	82	11143	1	185	1.0	1.4385964912280702	185.0	195.49122807017545	dns
49	3344	0	0	0.0	0.8596491228070176	0.0	58.666666666666664	82	11143	0	0	0.0	1.4137931034482758	0.0	192.1206896551724	dns
49	3344	0	0	0.0	0.8448275862068966	0.0	57.6551724137931	82	11143	0	0	0.0	1.4137931034482758	0.0	192.1206896551724	dns
49	3344	0	0	0.0	0.8448275862068966	0.0	57.6551724137931	83	11214	1	71	1.0	1.4067796610169492	71.0	190.0677966101695	dns
50	3410	1	66	1.0	0.847457627118644	66.0	57.79661016949152	83	11214	1	71	1.0	1.4067796610169492	71.0	190.0677966101695	dns
50	3410	1	66	1.0	0.847457627118644	66.0	57.79661016949152	94	12145	11	931	11.0	1.5666666666666667	931.0	202.41666666666666	dns
59	4026	9	616	9.0	0.9833333333333333	616.0	67.1	94	12145	11	931	11.0	1.5666666666666667	931.0	202.41666666666666	dns
59	4026	9	616	9.0	0.9833333333333333	616.0	67.1	94	12145	0	0	0.0	1.540983606557377	0.0	199.0983606557377	dns
59	4026	0	0	0.0	0.9672131147540983	0.0	66.0	94	12145	0	0	0.0	1.540983606557377	0.0	199.0983606557377	dns
59	4026	0	0	0.0	0.9672131147540983	0.0	66.0	95	12359	1	214	1.0	1.532258064516129	214.0	199.33870967741936	dns
59	4026	0	0	0.0	0.9516129032258065	0.0	64.93548387096774	95	12359	1	214	1.0	1.532258064516129	214.0	199.33870967741936	dns
59	4026	0	0	0.0	0.9516129032258065	0.0	64.93548387096774	95	12359	0	0	0.0	1.507936507936508	0.0	196.17460317460316	dns
59	4026	0	0	0.0	0.9365079365079365	0.0	63.904761904761905	95	12359	0	0	0.0	1.507936507936508	0.0	196.17460317460316	dns
59	4026	0	0	0.0	0.9365079365079365	0.0	63.904761904761905	96	12574	1	215	1.0	1.5	215.0	196.46875	dns
59	4026	0	0	0.0	0.921875	0.0	62.90625	96	12574	1	215	1.0	1.5	215.0	196.46875	dns
59	4026	0	0	0.0	0.921875	0.0	62.90625	96	12574	0	0	0.0	1.476923076923077	0.0	193.44615384615383	dns
59	4026	0	0	0.0	0.9076923076923077	0.0	61.93846153846154	96	12574	0	0	0.0	1.476923076923077	0.0	193.44615384615383	dns
59	4026	0	0	0.0	0.9076923076923077	0.0	61.93846153846154	97	12798	1	224	1.0	1.4696969696969697	224.0	193.9090909090909	dns
59	4026	0	0	0.0	0.8939393939393939	0.0	61.0	97	12798	1	224	1.0	1.4696969696969697	224.0	193.9090909090909	dns
59	4026	0	0	0.0	0.8939393939393939	0.0	61.0	98	13077	1	279	1.0	1.462686567164179	279.0	195.17910447761193	dns
59	4026	0	0	0.0	0.8805970149253731	0.0	60.08955223880597	98	13077	1	279	1.0	1.462686567164179	279.0	195.17910447761193	dns
59	4026	0	0	0.0	0.8805970149253731	0.0	60.08955223880597	98	13077	0	0	0.0	1.4411764705882353	0.0	192.30882352941177	dns
59	4026	0	0	0.0	0.8676470588235294	0.0	59.205882352941174	98	13077	0	0	0.0	1.4411764705882353	0.0	192.30882352941177	dns
59	4026	0	0	0.0	0.8676470588235294	0.0	59.205882352941174	99	13285	1	208	1.0	1.434782608695652	208.0	192.53623188405797	dns
59	4026	0	0	0.0	0.855072463768116	0.0	58.34782608695652	99	13285	1	208	1.0	1.434782608695652	208.0	192.53623188405797	dns
59	4026	0	0	0.0	0.855072463768116	0.0	58.34782608695652	99	13285	0	0	0.0	1.4142857142857144	0.0	189.78571428571428	dns
59	4026	0	0	0.0	0.8428571428571429	0.0	57.51428571428571	99	13285	0	0	0.0	1.4142857142857144	0.0	189.78571428571428	dns
59	4026	0	0	0.0	0.8428571428571429	0.0	57.51428571428571	100	13356	1	71	1.0	1.408450704225352	71.0	188.11267605633802	dns
60	4092	1	66	1.0	0.8450704225352113	66.0	57.63380281690141	100	13356	1	71	1.0	1.408450704225352	71.0	188.11267605633802	dns
60	4092	1	66	1.0	0.8450704225352113	66.0	57.63380281690141	102	13700	2	344	2.0	1.4166666666666667	344.0	190.27777777777777	dns
61	4166	1	74	1.0	0.8472222222222222	74.0	57.861111111111114	102	13700	2	344	2.0	1.4166666666666667	344.0	190.27777777777777	dns
61	4166	1	74	1.0	0.8472222222222222	74.0	57.861111111111114	111	14323	9	623	9.0	1.5205479452054795	623.0	196.2054794520548	dns
69	4708	8	542	8.0	0.9452054794520548	542.0	64.4931506849315	111	14323	9	623	9.0	1.5205479452054795	623.0	196.2054794520548	dns
69	4708	8	542	8.0	0.9452054794520548	542.0	64.4931506849315	111	14323	0	0	0.0	1.5	0.0	193.55405405405406	dns
69	4708	0	0	0.0	0.9324324324324325	0.0	63.62162162162162	111	14323	0	0	0.0	1.5	0.0	193.55405405405406	dns
69	4708	0	0	0.0	0.9324324324324325	0.0	63.62162162162162	112	14527	1	204	1.0	1.4933333333333334	204.0	193.69333333333333	dns
69	4708	0	0	0.0	0.92	0.0	62.77333333333333	112	14527	1	204	1.0	1.4933333333333334	204.0	193.69333333333333	dns
69	4708	0	0	0.0	0.92	0.0	62.77333333333333	112	14527	0	0	0.0	1.4736842105263157	0.0	191.14473684210526	dns
69	4708	0	0	0.0	0.9078947368421053	0.0	61.94736842105263	112	14527	0	0	0.0	1.4736842105263157	0.0	191.14473684210526	dns
69	4708	0	0	0.0	0.9078947368421053	0.0	61.94736842105263	114	15149	2	622	2.0	1.4805194805194806	622.0	196.74025974025975	dns
69	4708	0	0	0.0	0.8961038961038961	0.0	61.142857142857146	114	15149	2	622	2.0	1.4805194805194806	622.0	196.74025974025975	dns
69	4708	0	0	0.0	0.8961038961038961	0.0	61.142857142857146	114	15149	0	0	0.0	1.4615384615384615	0.0	194.21794871794873	dns
69	4708	0	0	0.0	0.8846153846153846	0.0	60.35897435897436	114	15149	0	0	0.0	1.4615384615384615	0.0	194.21794871794873	dns
69	4708	0	0	0.0	0.8846153846153846	0.0	60.35897435897436	115	15462	1	313	1.0	1.4556962025316456	313.0	195.72151898734177	dns
69	4708	0	0	0.0	0.8734177215189873	0.0	59.59493670886076	115	15462	1	313	1.0	1.4556962025316456	313.0	195.72151898734177	dns
69	4708	0	0	0.0	0.8734177215189873	0.0	59.59493670886076	115	15462	0	0	0.0	1.4375	0.0	193.275	dns
69	4708	0	0	0.0	0.8625	0.0	58.85	115	15462	0	0	0.0	1.4375	0.0	193.275	dns
69	4708	0	0	0.0	0.8625	0.0	58.85	116	15793	1	331	1.0	1.4320987654320987	331.0	194.97530864197532	dns
69	4708	0	0	0.0	0.8518518518518519	0.0	58.123456790123456	116	15793	1	331	1.0	1.4320987654320987	331.0	194.97530864197532	dns
69	4708	0	0	0.0	0.8518518518518519	0.0	58.123456790123456	116	15793	0	0	0.0	1.4146341463414633	0.0	192.59756097560975	dns
69	4708	0	0	0.0	0.8414634146341463	0.0	57.41463414634146	116	15793	0	0	0.0	1.4146341463414633	0.0	192.59756097560975	dns
69	4708	0	0	0.0	0.8414634146341463	0.0	57.41463414634146	117	15864	1	71	1.0	1.4096385542168675	71.0	191.13253012048193	dns
70	4774	1	66	1.0	0.8433734939759037	66.0	57.51807228915663	117	15864	1	71	1.0	1.4096385542168675	71.0	191.13253012048193	dns
70	4774	1	66	1.0	0.8433734939759037	66.0	57.51807228915663	119	16232	2	368	2.0	1.4166666666666667	368.0	193.23809523809524	dns
71	4848	1	74	1.0	0.8452380952380952	74.0	57.714285714285715	119	16232	2	368	2.0	1.4166666666666667	368.0	193.23809523809524	dns
71	4848	1	74	1.0	0.8452380952380952	74.0	57.714285714285715	128	16855	9	623	9.0	1.5058823529411764	623.0	198.2941176470588	dns
79	5390	8	542	8.0	0.9294117647058824	542.0	63.411764705882355	128	16855	9	623	9.0	1.5058823529411764	623.0	198.2941176470588	dns
79	5390	8	542	8.0	0.9294117647058824	542.0	63.411764705882355	128	16855	0	0	0.0	1.4883720930232558	0.0	195.98837209302326	dns
79	5390	0	0	0.0	0.9186046511627907	0.0	62.674418604651166	128	16855	0	0	0.0	1.4883720930232558	0.0	195.98837209302326	dns
79	5390	0	0	0.0	0.9186046511627907	0.0	62.674418604651166	130	17449	2	594	2.0	1.4942528735632183	594.0	200.5632183908046	dns
79	5390	0	0	0.0	0.9080459770114943	0.0	61.95402298850575	130	17449	2	594	2.0	1.4942528735632183	594.0	200.5632183908046	dns
79	5390	0	0	0.0	0.9080459770114943	0.0	61.95402298850575	130	17449	0	0	0.0	1.4772727272727273	0.0	198.2840909090909	dns
79	5390	0	0	0.0	0.8977272727272727	0.0	61.25	130	17449	0	0	0.0	1.4772727272727273	0.0	198.2840909090909	dns
79	5390	0	0	0.0	0.8977272727272727	0.0	61.25	131	17596	1	147	1.0	1.4719101123595506	147.0	197.7078651685393	dns
79	5390	0	0	0.0	0.8876404494382022	0.0	60.561797752808985	131	17596	1	147	1.0	1.4719101123595506	147.0	197.7078651685393	dns
79	5390	0	0	0.0	0.8876404494382022	0.0	60.561797752808985	131	17596	0	0	0.0	1.4555555555555555	0.0	195.51111111111112	dns
79	5390	0	0	0.0	0.8777777777777778	0.0	59.888888888888886	131	17596	0	0	0.0	1.4555555555555555	0.0	195.51111111111112	dns
79	5390	0	0	0.0	0.8777777777777778	0.0	59.888888888888886	132	17802	1	206	1.0	1.4505494505494505	206.0	195.62637362637363	dns
79	5390	0	0	0.0	0.8681318681318682	0.0	59.23076923076923	132	17802	1	206	1.0	1.4505494505494505	206.0	195.62637362637363	dns
79	5390	0	0	0.0	0.8681318681318682	0.0	59.23076923076923	132	17802	0	0	0.0	1.434782608695652	0.0	193.5	dns
79	5390	0	0	0.0	0.8586956521739131	0.0	58.58695652173913	132	17802	0	0	0.0	1.434782608695652	0.0	193.5	dns
79	5390	0	0	0.0	0.8586956521739131	0.0	58.58695652173913	133	18035	1	233	1.0	1.4301075268817205	233.0	193.9247311827957	dns
79	5390	0	0	0.0	0.8494623655913979	0.0	57.956989247311824	133	18035	1	233	1.0	1.4301075268817205	233.0	193.9247311827957	dns
79	5390	0	0	0.0	0.8494623655913979	0.0	57.956989247311824	134	18106	1	71	1.0	1.425531914893617	71.0	192.61702127659575	dns
80	5456	1	66	1.0	0.851063829787234	66.0	58.04255319148936	134	18106	1	71	1.0	1.425531914893617	71.0	192.61702127659575	dns
80	5456	1	66	1.0	0.851063829787234	66.0	58.04255319148936	140	18684	6	578	6.0	1.4736842105263157	578.0	196.67368421052632	dns
86	5866	6	410	6.0	0.9052631578947369	410.0	61.747368421052634	140	18684	6	578	6.0	1.4736842105263157	578.0	196.67368421052632	dns
86	5866	6	410	6.0	0.9052631578947369	410.0	61.747368421052634	145	19042	5	358	5.0	1.5104166666666667	358.0	198.35416666666666	dns
89	6072	3	206	3.0	0.9270833333333334	206.0	63.25	145	19042	5	358	5.0	1.5104166666666667	358.0	198.35416666666666	dns
89	6072	3	206	3.0	0.9270833333333334	206.0	63.25	146	19263	1	221	1.0	1.5051546391752577	221.0	198.58762886597938	dns
89	6072	0	0	0.0	0.9175257731958762	0.0	62.597938144329895	146	19263	1	221	1.0	1.5051546391752577	221.0	198.58762886597938	dns
89	6072	0	0	0.0	0.9175257731958762	0.0	62.597938144329895	146	19263	0	0	0.0	1.489795918367347	0.0	196.5612244897959	dns
89	6072	0	0	0.0	0.9081632653061225	0.0	61.95918367346939	146	19263	0	0	0.0	1.489795918367347	0.0	196.5612244897959	dns
89	6072	0	0	0.0	0.9081632653061225	0.0	61.95918367346939	147	19593	1	330	1.0	1.4848484848484849	330.0	197.9090909090909	dns
89	6072	0	0	0.0	0.898989898989899	0.0	61.333333333333336	147	19593	1	330	1.0	1.4848484848484849	330.0	197.9090909090909	dns
89	6072	0	0	0.0	0.898989898989899	0.0	61.333333333333336	147	19593	0	0	0.0	1.47	0.0	195.93	dns
89	6072	0	0	0.0	0.89	0.0	60.72	147	19593	0	0	0.0	1.47	0.0	195.93	dns
89	6072	0	0	0.0	0.89	0.0	60.72	148	19921	1	328	1.0	1.4653465346534653	328.0	197.23762376237624	dns
89	6072	0	0	0.0	0.8811881188118812	0.0	60.118811881188115	148	19921	1	328	1.0	1.4653465346534653	328.0	197.23762376237624	dns
89	6072	0	0	0.0	0.8811881188118812	0.0	60.118811881188115	148	19921	0	0	0.0	1.4509803921568627	0.0	195.30392156862746	dns
